sample,reading_set,simulated_nodes,real_nodes,exec_time
82,43,35,2,0.05645590000494849
82,44,30,7,0.05423299998801667
82,45,25,12,0.05409999999392312
82,46,21,16,0.05581770000571851
82,47,28,9,0.05702610001026187
82,48,28,9,0.056495900003938004
82,49,30,7,0.05354609999631066
82,50,27,10,0.053952600006596185
82,51,27,10,0.05742660000396427
82,52,25,12,0.0537600000097882
82,53,35,2,0.05309509999642614
82,54,35,2,0.054882099997485057
82,55,22,15,0.058503899999777786
82,56,23,14,0.05536579999898095
82,57,24,13,0.05773359999875538
82,58,32,5,0.05474120000144467
82,59,22,15,0.05695650000416208
82,60,36,1,0.05297750000318047
82,61,34,3,0.05610980000346899
82,62,28,9,0.05404259999340866
82,63,34,3,0.05779360000451561
82,64,27,10,0.055413600013707764
82,65,35,2,0.05283739999867976
82,66,28,9,0.06501050000952091
82,67,29,8,0.05393739999271929
82,68,36,1,0.05445959999633487
82,69,23,14,0.059338499995647
82,70,29,8,0.05548559999442659
82,71,35,2,0.05509670000174083
82,72,22,15,0.05183559999568388
82,73,24,13,0.05410789999586996
82,74,34,3,0.05601020000176504
82,75,32,5,0.05728330000420101
82,76,25,12,0.05414989999553654
82,77,33,4,0.054254800008493476
82,78,33,4,0.05578070000046864
82,79,34,3,0.058052299995324574
82,80,21,16,0.05416210000112187
82,81,31,6,0.05178690000320785
82,82,29,8,0.05598860001191497
82,83,36,1,0.0537968999997247
82,84,32,5,0.05666570000175852
82,85,26,11,0.055583100009243935
82,86,21,16,0.0561701999977231
82,87,33,4,0.06078860000707209
82,88,26,11,0.051804999995511025
82,89,36,1,0.05395509999652859
82,90,35,2,0.05505239999911282
82,91,24,13,0.05500979999487754
82,92,35,2,0.051951600005850196
82,93,35,2,0.05486039999232162
82,94,26,11,0.054645299998810515
82,95,33,4,0.05800819999421947
82,96,23,14,0.055685899991658516
82,97,33,4,0.057202500000130385
82,98,23,14,0.058931400009896606
82,99,21,16,0.05737699999008328
83,0,36,1,0.05421810000552796
83,1,29,8,0.05241210000531282
83,2,28,9,0.05581679999886546
83,3,33,4,0.055981799989240244
83,4,34,3,0.06371319999743719
83,5,30,7,0.06331750001118053
83,6,32,5,0.058656100009102374
83,7,36,1,0.056111199999577366
83,8,36,1,0.054576900001848117
83,9,32,5,0.05540660000406206
83,10,23,14,0.055696400013403036
83,11,28,9,0.056912100000772625
83,12,24,13,0.05333859998791013
83,13,31,6,0.05767929999274202
83,14,36,1,0.05500350000511389
83,15,29,8,0.05430230000638403
83,16,31,6,0.05555189998995047
83,17,34,3,0.0553312999982154
83,18,28,9,0.05867270000453573
83,19,21,16,0.05221690000325907
83,20,25,12,0.05635899999469984
83,21,32,5,0.05439370000385679
83,22,23,14,0.05486500001279637
83,23,33,4,0.05982319999020547
83,24,26,11,0.05261719999543857
83,25,32,5,0.054556399991270155
83,26,22,15,0.05243129999144003
83,27,35,2,0.05339729999832343
83,28,31,6,0.05775849999918137
83,29,24,13,0.05206069999258034
83,30,26,11,0.05390310000802856
83,31,32,5,0.05325080000329763
83,32,27,10,0.0540095000033034
83,33,28,9,0.05371259999810718
83,34,24,13,0.05326169999898411
83,35,30,7,0.055048100010026246
83,36,35,2,0.055702300000120886
83,37,21,16,0.05347790000087116
83,38,36,1,0.054749899994931184
83,39,26,11,0.057872899997164495
83,40,21,16,0.05427459999918938
83,41,32,5,0.05590900000242982
83,42,33,4,0.05709020000358578
83,43,30,7,0.056107699987478554
83,44,36,1,0.05782550000003539
83,45,25,12,0.05274030000146013
83,46,22,15,0.0543413999985205
83,47,25,12,0.056633500003954396
83,48,33,4,0.05386130000988487
83,49,29,8,0.05483410001033917
83,50,29,8,0.05250179998984095
83,51,36,1,0.05848330000299029
83,52,34,3,0.05276270001195371
83,53,30,7,0.05250770000566263
83,54,32,5,0.058470599993597716
83,55,22,15,0.05480379999789875
83,56,26,11,0.055597900005523115
83,57,30,7,0.05233440001029521
83,58,27,10,0.05460210000455845
83,59,35,2,0.05697140000120271
83,60,22,15,0.05338709999341518
83,61,22,15,0.053680199998780154
83,62,28,9,0.05487020000873599
83,63,36,1,0.05223800000385381
83,64,30,7,0.05224170000292361
83,65,36,1,0.0542081000021426
83,66,23,14,0.05384549999143928
83,67,22,15,0.05372209999768529
83,68,21,16,0.05593550000048708
83,69,21,16,0.05609389999881387
83,70,35,2,0.054758000012952834
83,71,25,12,0.054320700000971556
83,72,36,1,0.05332230000931304
83,73,30,7,0.05405859999882523
83,74,32,5,0.05666800000471994
83,75,30,7,0.05857719999039546
83,76,35,2,0.056680299996514805
83,77,33,4,0.05706360000476707
83,78,24,13,0.056379300003754906
83,79,26,11,0.052920799993444234
83,80,27,10,0.0548457000113558
83,81,36,1,0.0555103000078816
83,82,28,9,0.05447239999193698
83,83,21,16,0.05489300000772346
83,84,28,9,0.053657000011298805
83,85,27,10,0.05387499999778811
83,86,30,7,0.054377199994632974
83,87,21,16,0.053807600008440204
83,88,32,5,0.05568439999478869
83,89,26,11,0.05686430000059772
83,90,25,12,0.05211649999546353
83,91,22,15,0.053909100010059774
83,92,24,13,0.0539788000023691
83,93,23,14,0.0540498999907868
83,94,25,12,0.053581000000122
83,95,22,15,0.06178030000592116
83,96,36,1,0.05527900000743102
83,97,33,4,0.053895000004558824
83,98,21,16,0.05767769999511074
83,99,31,6,0.052978299994720146
84,0,26,11,0.05426370000350289
84,1,32,5,0.05316700000548735
84,2,35,2,0.05497579999791924
84,3,22,15,0.0536774000065634
84,4,26,11,0.056507099987356924
84,5,22,15,0.05818380000710022
84,6,22,15,0.05263279999780934
84,7,22,15,0.05408680000982713
84,8,21,16,0.053776300002937205
84,9,26,11,0.054848200001288205
84,10,25,12,0.053991200009477325
84,11,35,2,0.05942599999252707
84,12,34,3,0.05932280000706669
84,13,34,3,0.06708140000409912
84,14,29,8,0.0631028000061633
84,15,28,9,0.06028770000557415
84,16,21,16,0.05887760000769049
84,17,25,12,0.05831930000567809
84,18,34,3,0.054264300008071586
84,19,26,11,0.06239540000387933
84,20,31,6,0.05797290000191424
84,21,33,4,0.05637630001001526
84,22,26,11,0.05407070000364911
84,23,33,4,0.058383499999763444
84,24,23,14,0.056158199993660673
84,25,27,10,0.055779400005121715
84,26,28,9,0.05591609999828506
84,27,36,1,0.06795330000750255
84,28,32,5,0.05604759999550879
84,29,21,16,0.05776440000045113
84,30,21,16,0.053220699992380105
84,31,32,5,0.058478599996306
84,32,30,7,0.06292899999243673
84,33,31,6,0.06050890000187792
84,34,26,11,0.05887760000769049
84,35,22,15,0.06109350000042468
84,36,22,15,0.056602299999212846
84,37,34,3,0.056547100000898354
84,38,28,9,0.0562843000079738
84,39,33,4,0.06091590000141878
84,40,33,4,0.05434209998929873
84,41,33,4,0.05468060000566766
84,42,26,11,0.05354460001399275
84,43,30,7,0.05542280001100153
84,44,22,15,0.05449330000556074
84,45,34,3,0.05636799999047071
84,46,22,15,0.05923110000730958
84,47,31,6,0.0564176000043517
84,48,24,13,0.06384149999939837
84,49,33,4,0.05609409998578485
84,50,22,15,0.05190769999171607
84,51,30,7,0.056662300004973076
84,52,27,10,0.0529268999962369
84,53,35,2,0.056682499998714775
84,54,21,16,0.05747650000557769
84,55,21,16,0.05699769999773707
84,56,22,15,0.05348699999740347
84,57,33,4,0.055114300004788674
84,58,26,11,0.058584099999279715
84,59,26,11,0.05437080000410788
84,60,33,4,0.05586360000597779
84,61,24,13,0.05640139999741223
84,62,36,1,0.05603010000777431
84,63,22,15,0.057197300004190765
84,64,28,9,0.059300499997334555
84,65,27,10,0.051158100002794527
84,66,22,15,0.06108160001167562
84,67,25,12,0.05376419999811333
84,68,23,14,0.059697699995012954
84,69,24,13,0.05474849999882281
84,70,35,2,0.05293330000131391
84,71,21,16,0.05651389999547973
84,72,29,8,0.052898399997502565
84,73,31,6,0.05531980001251213
84,74,26,11,0.060137799999210984
84,75,27,10,0.05806569999549538
84,76,36,1,0.056990099998074584
84,77,33,4,0.05459500000870321
84,78,34,3,0.05419899999105837
84,79,22,15,0.055322500003967434
84,80,32,5,0.05367300000216346
84,81,33,4,0.05106610000075307
84,82,28,9,0.056525599997257814
84,83,21,16,0.05525570000463631
84,84,25,12,0.05556269999942742
84,85,30,7,0.052513400005409494
84,86,25,12,0.05515369999920949
84,87,21,16,0.053970999986631796
84,88,31,6,0.05341610001050867
84,89,23,14,0.055577800012542866
84,90,24,13,0.05926449999969918
84,91,26,11,0.054603000011411496
84,92,24,13,0.06042310000339057
84,93,32,5,0.05310299999837298
84,94,27,10,0.06129270000383258
84,95,24,13,0.056779399994411506
84,96,33,4,0.05776820000028238
84,97,36,1,0.05854980000003707
84,98,30,7,0.052714200006448664
84,99,35,2,0.055385300001944415
85,0,31,6,0.055836299987277016
85,1,25,12,0.05793729999277275
85,2,22,15,0.057891600008588284
85,3,26,11,0.0541603000019677
85,4,29,8,0.05297930000233464
85,5,23,14,0.05186140000296291
85,6,32,5,0.10175899999740068
85,7,28,9,0.05287279999174643
85,8,25,12,0.05749629999627359
85,9,32,5,0.05195730000559706
85,10,29,8,0.05491600000823382
85,11,22,15,0.0551978000003146
85,12,35,2,0.0547839000064414
85,13,28,9,0.05290389999572653
85,14,21,16,0.05568119999952614
85,15,24,13,0.05702259999816306
85,16,36,1,0.05617899999197107
85,17,26,11,0.0576876999984961
85,18,23,14,0.05447909999929834
85,19,31,6,0.05895330000203103
85,20,35,2,0.053391800000099465
85,21,30,7,0.05540080000355374
85,22,24,13,0.05260320000525098
85,23,21,16,0.05355310000595637
85,24,24,13,0.054458600003272295
85,25,36,1,0.05336400000669528
85,26,35,2,0.05588039998838212
85,27,27,10,0.05480830000306014
85,28,30,7,0.05409659999713767
85,29,22,15,0.05260709999129176
85,30,22,15,0.05537239999102894
85,31,35,2,0.054482899999129586
85,32,21,16,0.05998910000198521
85,33,35,2,0.0594491000083508
85,34,23,14,0.07376430000294931
85,35,30,7,0.05944739999540616
85,36,29,8,0.0560572999966098
85,37,31,6,0.06333410000661388
85,38,25,12,0.05555019999155775
85,39,30,7,0.05478260001109447
85,40,28,9,0.05535900000541005
85,41,29,8,0.053945799998473376
85,42,26,11,0.054540000011911616
85,43,21,16,0.054765799999586307
85,44,36,1,0.054360199996153824
85,45,36,1,0.05467129999306053
85,46,22,15,0.05337730000610463
85,47,32,5,0.052210300011211075
85,48,31,6,0.05359229999885429
85,49,21,16,0.05576509999809787
85,50,21,16,0.05273580001085065
85,51,25,12,0.05592800000158604
85,52,26,11,0.055825200004619546
85,53,29,8,0.055623099993681535
85,54,31,6,0.06274229999689851
85,55,23,14,0.058145400005741976
85,56,32,5,0.054023000004235655
85,57,35,2,0.05280459999630693
85,58,33,4,0.055209599988302216
85,59,22,15,0.053965200000675395
85,60,25,12,0.05617569999594707
85,61,26,11,0.055552799996803515
85,62,21,16,0.05494879999605473
85,63,35,2,0.05717309999454301
85,64,36,1,0.060607800012803636
85,65,21,16,0.0561732999922242
85,66,34,3,0.06037760000617709
85,67,33,4,0.05732519998855423
85,68,21,16,0.055559300002641976
85,69,24,13,0.054586700003710575
85,70,32,5,0.05567700001120102
85,71,28,9,0.05567650000739377
85,72,31,6,0.05837910000991542
85,73,34,3,0.05422289999842178
85,74,29,8,0.05911479999485891
85,75,25,12,0.05887029999576043
85,76,24,13,0.05981390000670217
85,77,26,11,0.05526140000438318
85,78,30,7,0.05299479998939205
85,79,28,9,0.05612139998993371
85,80,35,2,0.05385019999812357
85,81,29,8,0.0553966000006767
85,82,36,1,0.05362059999606572
85,83,25,12,0.05549490000703372
85,84,26,11,0.0553624000021955
85,85,24,13,0.0592837000003783
85,86,30,7,0.05446189999929629
85,87,23,14,0.054182300009415485
85,88,22,15,0.05655609999666922
85,89,25,12,0.0543106999975862
85,90,35,2,0.05880220000108238
85,91,26,11,0.05530189999262802
85,92,24,13,0.05457580000802409
85,93,26,11,0.06030329999339301
85,94,34,3,0.056496399993193336
85,95,27,10,0.05664460000116378
85,96,35,2,0.05361790000461042
85,97,24,13,0.05177410000760574
85,98,30,7,0.05395899999712128
85,99,35,2,0.05690739999408834
86,0,34,3,0.05758670000068378
86,1,21,16,0.05668860000150744
86,2,24,13,0.0571466999972472
86,3,29,8,0.05445090000284836
86,4,32,5,0.05735390000336338
86,5,29,8,0.05570599999919068
86,6,29,8,0.05330839999078307
86,7,26,11,0.05329809999966528
86,8,32,5,0.07182170001033228
86,9,36,1,0.05642729999090079
86,10,29,8,0.06094769999617711
86,11,24,13,0.0559038000064902
86,12,23,14,0.05562689999351278
86,13,35,2,0.05938610000885092
86,14,21,16,0.05490440000721719
86,15,34,3,0.05435219999344554
86,16,22,15,0.0558477999875322
86,17,25,12,0.054587699996773154
86,18,29,8,0.056365399999776855
86,19,35,2,0.053778400004375726
86,20,35,2,0.05360070000460837
86,21,22,15,0.052960500004701316
86,22,22,15,0.05338710000796709
86,23,26,11,0.05453459999989718
86,24,30,7,0.057245700008934364
86,25,33,4,0.05583650000335183
86,26,31,6,0.053547599993180484
86,27,31,6,0.053166600002441555
86,28,36,1,0.05455760000040755
86,29,21,16,0.05761279999569524
86,30,26,11,0.05230609999853186
86,31,35,2,0.05532620000303723
86,32,31,6,0.054821600002469495
86,33,33,4,0.06089219999557827
86,34,25,12,0.05258589998993557
86,35,27,10,0.054166000001714565
86,36,28,9,0.05246760000591166
86,37,27,10,0.052733999997144565
86,38,33,4,0.05986689998826478
86,39,32,5,0.05466589999559801
86,40,30,7,0.057035899997572415
86,41,35,2,0.05445260000124108
86,42,27,10,0.052637000000686385
86,43,25,12,0.05767829999967944
86,44,29,8,0.06002970000554342
86,45,32,5,0.053872600008617155
86,46,21,16,0.05948920000810176
86,47,26,11,0.05646439999691211
86,48,35,2,0.05396710000059102
86,49,21,16,0.055082999999285676
86,50,31,6,0.05467899999348447
86,51,29,8,0.05423879998852499
86,52,34,3,0.059553799990681
86,53,35,2,0.055379700002959
86,54,26,11,0.05500930000562221
86,55,28,9,0.0569899000111036
86,56,25,12,0.05430329999944661
86,57,28,9,0.06145979999564588
86,58,36,1,0.05546669999603182
86,59,35,2,0.05736109999998007
86,60,23,14,0.057612099990365095
86,61,25,12,0.0626749000075506
86,62,21,16,0.05695410000043921
86,63,28,9,0.0531877000030363
86,64,31,6,0.0572911000053864
86,65,24,13,0.056420299995807
86,66,26,11,0.062188700001570396
86,67,24,13,0.06604010000592098
86,68,27,10,0.05235650000395253
86,69,32,5,0.05646609999530483
86,70,21,16,0.0556603000004543
86,71,33,4,0.060319299998809583
86,72,34,3,0.0637515000125859
86,73,29,8,0.05838460000813939
86,74,33,4,0.05370309999852907
86,75,31,6,0.054831999994348735
86,76,24,13,0.053450499995960854
86,77,30,7,0.05547770000703167
86,78,22,15,0.054628300000331365
86,79,23,14,0.05482289999781642
86,80,23,14,0.05456989999220241
86,81,36,1,0.060982099996181205
86,82,28,9,0.05242779999389313
86,83,36,1,0.0551094000111334
86,84,27,10,0.06135109999740962
86,85,30,7,0.05883549999271054
86,86,30,7,0.05741929999203421
86,87,32,5,0.05649309999716934
86,88,36,1,0.052581199997803196
86,89,32,5,0.055494100000942126
86,90,26,11,0.05633760000637267
86,91,32,5,0.05465140000160318
86,92,22,15,0.05919410000205971
86,93,25,12,0.05544019999797456
86,94,25,12,0.05747059998975601
86,95,33,4,0.05459070000506472
86,96,24,13,0.05503160000080243
86,97,30,7,0.05342069998732768
86,98,33,4,0.053312399992137216
86,99,30,7,0.05582410001079552
87,0,35,2,0.059721300000092015
87,1,33,4,0.054519199999049306
87,2,30,7,0.05817629999364726
87,3,33,4,0.05275019998953212
87,4,31,6,0.05410999999730848
87,5,27,10,0.0536609000118915
87,6,30,7,0.05416189999959897
87,7,34,3,0.055254799997783266
87,8,29,8,0.05704290000721812
87,9,32,5,0.05629890000273008
87,10,21,16,0.054707400006009266
87,11,32,5,0.05560200000763871
87,12,27,10,0.057030500000109896
87,13,32,5,0.05543530000431929
87,14,29,8,0.059096900004078634
87,15,30,7,0.053263900001184084
87,16,36,1,0.05583469998964574
87,17,32,5,0.05758139998943079
87,18,21,16,0.05579369999759365
87,19,26,11,0.05296990000351798
87,20,30,7,0.056218499987153336
87,21,27,10,0.05406169999332633
87,22,31,6,0.060188000003108755
87,23,33,4,0.05876519999583252
87,24,25,12,0.05336800000804942
87,25,24,13,0.055515800006105565
87,26,30,7,0.055758699993020855
87,27,29,8,0.054778499994426966
87,28,21,16,0.052579399998649023
87,29,23,14,0.05516840000927914
87,30,23,14,0.05539419999695383
87,31,27,10,0.05732010000792798
87,32,21,16,0.06307360000209883
87,33,24,13,0.053048200003104284
87,34,28,9,0.05390389999956824
87,35,24,13,0.05442600000242237
87,36,24,13,0.05611839999619406
87,37,35,2,0.06004390001180582
87,38,32,5,0.07084410000243224
87,39,24,13,0.05985550000332296
87,40,32,5,0.06120250000094529
87,41,35,2,0.054574900001171045
87,42,35,2,0.05580859999463428
87,43,22,15,0.057934500000556
87,44,26,11,0.05618819998926483
87,45,23,14,0.05582390000927262
87,46,35,2,0.05461959999229293
87,47,30,7,0.05524940000032075
87,48,36,1,0.053573299999698065
87,49,29,8,0.06273940000392031
87,50,27,10,0.067941699991934
87,51,33,4,0.06498120000469498
87,52,35,2,0.055523899995023385
87,53,23,14,0.05888759999652393
87,54,32,5,0.055927499997778796
87,55,34,3,0.05432789999758825
87,56,22,15,0.058426999996299855
87,57,21,16,0.0570441000018036
87,58,23,14,0.060418499997467734
87,59,27,10,0.06287029999657534
87,60,22,15,0.05661800000234507
87,61,32,5,0.05764959999942221
87,62,34,3,0.0565850999992108
87,63,28,9,0.05544119999103714
87,64,27,10,0.05547179999120999
87,65,29,8,0.056101900001522154
87,66,22,15,0.05745629999728408
87,67,31,6,0.05795030000444967
87,68,24,13,0.05932339999708347
87,69,22,15,0.05391509999753907
87,70,29,8,0.05990350000502076
87,71,35,2,0.0620041000074707
87,72,33,4,0.06472509999002796
87,73,23,14,0.06335019999823999
87,74,31,6,0.06292799999937415
87,75,26,11,0.054209699999773875
87,76,33,4,0.05425080000713933
87,77,34,3,0.05438309999590274
87,78,31,6,0.062610200009658
87,79,29,8,0.054340799993951805
87,80,34,3,0.06166769999254029
87,81,24,13,0.053944400002365
87,82,31,6,0.05402409999805968
87,83,35,2,0.05738490000658203
87,84,29,8,0.05713770000147633
87,85,27,10,0.054616199995507486
87,86,36,1,0.053740200004540384
87,87,35,2,0.05355959999724291
87,88,24,13,0.053695600014179945
87,89,33,4,0.060193299999809824
87,90,32,5,0.058008999985759147
87,91,22,15,0.05196510000678245
87,92,29,8,0.05395210000278894
87,93,24,13,0.05611679999856278
87,94,24,13,0.05659929999092128
87,95,26,11,0.05637869999918621
87,96,32,5,0.05501110000477638
87,97,26,11,0.05806219999794848
87,98,21,16,0.05400299999746494
87,99,25,12,0.053139300012844615
88,0,27,10,0.05835699998715427
88,1,31,6,0.05430809999234043
88,2,33,4,0.05519749999803025
88,3,31,6,0.05494410000392236
88,4,36,1,0.052460499995504506
88,5,35,2,0.05671109999821056
88,6,21,16,0.054125399998156354
88,7,36,1,0.055700299999443814
88,8,30,7,0.05778590000409167
88,9,33,4,0.056736699989414774
88,10,26,11,0.05517310000141151
88,11,30,7,0.055817800006479956
88,12,31,6,0.05524669999431353
88,13,33,4,0.055448500002967194
88,14,29,8,0.05612690000270959
88,15,28,9,0.05370279999624472
88,16,24,13,0.05358979999436997
88,17,25,12,0.05637080001179129
88,18,34,3,0.056481799998437054
88,19,34,3,0.05580010000267066
88,20,36,1,0.05474200000753626
88,21,28,9,0.05537210000329651
88,22,30,7,0.053517799999099225
88,23,33,4,0.054599399998551235
88,24,32,5,0.05556870000145864
88,25,32,5,0.05305899999802932
88,26,25,12,0.05278980000002775
88,27,36,1,0.056844799997634254
88,28,30,7,0.05235220000031404
88,29,22,15,0.05634670000290498
88,30,32,5,0.05526500000269152
88,31,32,5,0.05500860000029206
88,32,21,16,0.05427079999935813
88,33,32,5,0.054159499995876104
88,34,26,11,0.056169100003899075
88,35,34,3,0.057006999995792285
88,36,29,8,0.06034399999771267
88,37,24,13,0.05854969999927562
88,38,21,16,0.053992499990272336
88,39,24,13,0.05424399999901652
88,40,36,1,0.052653899998404086
88,41,22,15,0.0562528000009479
88,42,24,13,0.05698219999612775
88,43,25,12,0.058842600003117695
88,44,25,12,0.05418709998775739
88,45,28,9,0.05497769999783486
88,46,22,15,0.05464639999263454
88,47,33,4,0.05522549999295734
88,48,34,3,0.05620999999518972
88,49,31,6,0.055506000004243106
88,50,27,10,0.061287499993341044
88,51,28,9,0.0542227000114508
88,52,31,6,0.058064099997864105
88,53,31,6,0.054068100012955256
88,54,29,8,0.05513980000978336
88,55,26,11,0.05945580000116024
88,56,25,12,0.05632519999926444
88,57,24,13,0.05485010000120383
88,58,34,3,0.05358920000435319
88,59,34,3,0.055877900013001636
88,60,24,13,0.05785360001027584
88,61,30,7,0.055112200003350154
88,62,33,4,0.0574378000019351
88,63,32,5,0.05619909999950323
88,64,25,12,0.05594609999388922
88,65,26,11,0.054887499994947575
88,66,23,14,0.05547439999645576
88,67,31,6,0.054717100007110275
88,68,26,11,0.05239090000395663
88,69,26,11,0.05740879999939352
88,70,32,5,0.059803299998748116
88,71,22,15,0.054149699994013645
88,72,22,15,0.054964599999948405
88,73,26,11,0.06449740000243764
88,74,27,10,0.054746599998907186
88,75,27,10,0.05407600000035018
88,76,27,10,0.05566500000713859
88,77,30,7,0.05457149998983368
88,78,36,1,0.05243339999287855
88,79,23,14,0.056191999989096075
88,80,21,16,0.05389819999982137
88,81,35,2,0.0571291999949608
88,82,22,15,0.053592700001900084
88,83,33,4,0.056472099997336045
88,84,29,8,0.05536860000574961
88,85,36,1,0.05581900000106543
88,86,34,3,0.05682340000930708
88,87,22,15,0.056154300007619895
88,88,22,15,0.06282369999098592
88,89,25,12,0.0581131000071764
88,90,31,6,0.05392409999330994
88,91,22,15,0.056428199997753836
88,92,36,1,0.05517330000293441
88,93,34,3,0.05496280000079423
88,94,28,9,0.05556269999942742
88,95,33,4,0.053072399998200126
88,96,35,2,0.05568590000621043
88,97,33,4,0.05265369999688119
88,98,36,1,0.05270410000230186
88,99,35,2,0.0544067000009818
89,0,22,15,0.056861000004573725
89,1,21,16,0.05415889999130741
89,2,24,13,0.05370519999996759
89,3,28,9,0.054509499997948296
89,4,26,11,0.053528099990217015
89,5,29,8,0.054422999994130805
89,6,33,4,0.05562559999816585
89,7,26,11,0.055746999991242774
89,8,27,10,0.05511119999573566
89,9,21,16,0.060233700001845136
89,10,25,12,0.05639040000096429
89,11,25,12,0.06141899999056477
89,12,31,6,0.05680569999094587
89,13,23,14,0.0571775999997044
89,14,35,2,0.058068700003786944
89,15,33,4,0.05243539999355562
89,16,21,16,0.05524689999583643
89,17,21,16,0.05839339998783544
89,18,25,12,0.05697039999358822
89,19,36,1,0.05551090001245029
89,20,33,4,0.055978699994739145
89,21,34,3,0.056848600012017414
89,22,27,10,0.052934200008166954
89,23,31,6,0.05870680000225548
89,24,26,11,0.05269070000213105
89,25,27,10,0.05363380000926554
89,26,25,12,0.05476360001193825
89,27,22,15,0.05771969999477733
89,28,31,6,0.05449659998703282
89,29,29,8,0.05982680000306573
89,30,25,12,0.05909189999511
89,31,27,10,0.05190630001015961
89,32,35,2,0.05276540000340901
89,33,34,3,0.05539419999695383
89,34,28,9,0.053485700002056547
89,35,34,3,0.05544969999755267
89,36,24,13,0.05235729999549221
89,37,36,1,0.05585980000614654
89,38,30,7,0.05718449999403674
89,39,34,3,0.05417380000289995
89,40,35,2,0.05807220000133384
89,41,21,16,0.05340619999333285
89,42,35,2,0.05585780000546947
89,43,22,15,0.0549371999950381
89,44,30,7,0.05340330000035465
89,45,30,7,0.054712500001187436
89,46,32,5,0.054418599989730865
89,47,35,2,0.05493850000493694
89,48,21,16,0.05400369998824317
89,49,31,6,0.06530419999035075
89,50,26,11,0.06510399999388028
89,51,29,8,0.056031300002359785
89,52,33,4,0.05316039999888744
89,53,33,4,0.05402019999746699
89,54,36,1,0.05269070000213105
89,55,28,9,0.05324710000422783
89,56,29,8,0.05603599999449216
89,57,22,15,0.056735200007096864
89,58,33,4,0.05391069999313913
89,59,24,13,0.054107400006614625
89,60,29,8,0.05244830000447109
89,61,24,13,0.05517550000513438
89,62,23,14,0.05537750000075903
89,63,29,8,0.05532280000625178
89,64,22,15,0.053860900006839074
89,65,26,11,0.054200999991735443
89,66,31,6,0.053287500006263144
89,67,36,1,0.054166000001714565
89,68,28,9,0.05299820000072941
89,69,35,2,0.058579799995641224
89,70,24,13,0.057248500001151115
89,71,31,6,0.056789799986290745
89,72,21,16,0.054641699985950254
89,73,25,12,0.05682330000854563
89,74,22,15,0.05597470000793692
89,75,24,13,0.056643100004293956
89,76,32,5,0.054155800011358224
89,77,28,9,0.05560229999537114
89,78,22,15,0.05573000000731554
89,79,26,11,0.05417010000383016
89,80,21,16,0.05565540000679903
89,81,23,14,0.056622499992954545
89,82,33,4,0.05331149999983609
89,83,32,5,0.054797300006612204
89,84,34,3,0.055995899994741194
89,85,26,11,0.055424699996365234
89,86,27,10,0.056980499997735023
89,87,25,12,0.0547635000111768
89,88,25,12,0.0600076000118861
89,89,36,1,0.057556100000510924
89,90,28,9,0.05730590000166558
89,91,24,13,0.05914840000332333
89,92,29,8,0.05430960000376217
89,93,24,13,0.05368310000631027
89,94,29,8,0.054145299989613704
89,95,29,8,0.05705689999740571
89,96,29,8,0.05448420000902843
89,97,24,13,0.052492599992547184
89,98,21,16,0.053808799988473766
89,99,22,15,0.05613170001015533
90,0,26,11,0.05476690000796225
90,1,27,10,0.055610600000363775
90,2,29,8,0.053374000010080636
90,3,23,14,0.05477190000237897
90,4,33,4,0.057675900010508485
90,5,33,4,0.057039400009671226
90,6,24,13,0.05488480000349227
90,7,23,14,0.059960700004012324
90,8,25,12,0.05464360000041779
90,9,33,4,0.05871770001249388
90,10,25,12,0.057207100006053224
90,11,27,10,0.05767790001118556
90,12,35,2,0.057947900000726804
90,13,28,9,0.0648289999953704
90,14,33,4,0.06016280000039842
90,15,36,1,0.05586279999988619
90,16,22,15,0.058269200002541766
90,17,23,14,0.057861299996147864
90,18,21,16,0.055455599998822436
90,19,27,10,0.05940569999802392
90,20,23,14,0.057367799992789514
90,21,27,10,0.05735570000251755
90,22,24,13,0.058399900008225814
90,23,35,2,0.060114700012491085
90,24,36,1,0.05609099999128375
90,25,28,9,0.05852650001179427
90,26,26,11,0.0623018000042066
90,27,35,2,0.05628050000814255
90,28,32,5,0.06056179999723099
90,29,32,5,0.05768600000010338
90,30,29,8,0.05688709999958519
90,31,22,15,0.055881799999042414
90,32,31,6,0.05497579999791924
90,33,36,1,0.05990880000172183
90,34,21,16,0.059299900007317774
90,35,28,9,0.05822299999999814
90,36,31,6,0.057736600007046945
90,37,22,15,0.056162199995014817
90,38,22,15,0.05749060001107864
90,39,35,2,0.05761410000559408
90,40,32,5,0.0558074000000488
90,41,32,5,0.057139399999869056
90,42,28,9,0.05789339999319054
90,43,27,10,0.058672900006058626
90,44,23,14,0.06092999999236781
90,45,21,16,0.055024600005708635
90,46,27,10,0.0565704999899026
90,47,30,7,0.05477330001303926
90,48,26,11,0.06551310000941157
90,49,33,4,0.056058699992718175
90,50,30,7,0.06439010000030976
90,51,27,10,0.06039120000787079
90,52,32,5,0.0549170000012964
90,53,36,1,0.05693230000906624
90,54,24,13,0.05713319999631494
90,55,32,5,0.05745789999491535
90,56,34,3,0.055387500004144385
90,57,32,5,0.054755800010752864
90,58,31,6,0.05641970000579022
90,59,32,5,0.05991840000206139
90,60,32,5,0.05773149999731686
90,61,36,1,0.05568219999258872
90,62,24,13,0.062323500009370036
90,63,28,9,0.05991820000053849
90,64,36,1,0.05980920000001788
